id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma
 668621541 ,7dbb8bb2-23e5-3f00-9e53-01bd710e36b8,    1.591000 ,  -55.717000 ,2018-10-31 17:10:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 668621540 ,04797d8d-9d6f-3d16-b343-84a7b9fcd825,    1.607000 ,  -55.729000 ,2018-10-31 17:10:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 668621539 ,a9b53b1f-38cf-388c-8712-a33013a98b28,    1.614000 ,  -55.748000 ,2018-10-31 17:10:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 668621538 ,cc59eb2a-db52-37c5-bc26-75b2fd6f0823,    1.615000 ,  -55.739000 ,2018-10-31 17:10:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 668621537 ,d7f0b9c8-d6f1-34b7-94bc-b77c923b7a09,    1.622000 ,  -55.759000 ,2018-10-31 17:10:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 668621536 ,fc575599-a4ea-3b28-801e-1f2f6afe056f,    1.777000 ,  -50.455000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,AMAPÁ,Amazônia
 668621535 ,9cd51e22-a15e-37c1-911a-d672fdffd460,    1.779000 ,  -50.441000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,AMAPÁ,Amazônia
 668621534 ,045e0d88-5e52-348c-9da3-52261cb699b1,    1.809000 ,  -55.605000 ,2018-10-31 17:10:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 668621533 ,bca29931-4124-39da-811b-a7965515e78e,    1.830000 ,  -55.589000 ,2018-10-31 17:10:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 668621532 ,71463049-ab15-3268-8b81-8dc9de2ae483,    1.851000 ,  -55.580000 ,2018-10-31 17:10:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 668621531 ,bd4d30bb-5e97-32e5-9347-b523992a7a43,    1.861000 ,  -55.573000 ,2018-10-31 17:10:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 668621530 ,7e78c540-322a-3e43-8698-3ab7a07fa9f6,    1.898000 ,  -55.569000 ,2018-10-31 17:10:00,Brasil,PARÁ,ALMEIRIM,Amazônia
 668621529 ,34629f24-5511-3770-9e5b-f559bcecd070,    1.960000 ,  -50.853000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,AMAPÁ,Amazônia
 668621528 ,193653d5-2b03-3e3b-995b-b4ec670e53a1,    1.965000 ,  -50.847000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,AMAPÁ,Amazônia
 668621527 ,2129cb9d-b5aa-32a2-9452-b754729188fc,    1.982000 ,  -55.623000 ,2018-10-31 17:10:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 668621525 ,31f9522f-0df9-3a0e-89d8-6a1a49b407dc,    1.983000 ,  -55.614000 ,2018-10-31 17:10:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 668621524 ,501874cd-f7d0-3a48-af61-30881e6a9ffc,    2.125000 ,  -50.903000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,AMAPÁ,Amazônia
 668621523 ,92ab0822-6325-3307-bcc0-3fd86b1d5e4a,    2.219000 ,  -50.896000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,CALÇOENE,Amazônia
 668621493 ,83b78532-08f3-3dfe-9158-01e39a922b0c,    2.483000 ,  -50.815000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,CALÇOENE,Amazônia
 668621492 ,6e3d7980-d23f-30ea-bfc3-ca4bad216752,    2.617000 ,  -51.009000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,CALÇOENE,Amazônia
 668621489 ,daaa5b65-c791-36b5-8fa2-708174c36d0b,    3.288000 ,  -51.619000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,OIAPOQUE,Amazônia
 668621488 ,0e581db5-410c-3ed3-bfc1-78093b8f9b44,    3.383000 ,  -51.293000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,OIAPOQUE,Amazônia
 668621377 ,3a635ba3-f2ed-3d35-b833-852f4b2be48e,    3.454000 ,  -51.516000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,OIAPOQUE,Amazônia
 668621376 ,639fcdc1-93b6-3409-8aa7-cea864beb397,    3.477000 ,  -51.272000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,OIAPOQUE,Amazônia
 668621301 ,402799ca-7ce5-3e4b-ac51-171adf7ae5ae,    3.521000 ,  -51.468000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,OIAPOQUE,Amazônia
 668621300 ,2371be5a-be5e-3a42-a3c8-ced97caab4e4,    3.526000 ,  -51.462000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,OIAPOQUE,Amazônia
 668621299 ,a587403b-ea20-3f75-9551-bf2eff805f39,    3.549000 ,  -51.498000 ,2018-10-31 17:10:00,Brasil,AMAPÁ,OIAPOQUE,Amazônia
 668626399 ,827b4311-0c85-35b4-88d6-a81fb7c8b8b2,   -1.371000 ,  -52.619000 ,2018-10-31 17:10:00,Brasil,PARÁ,ALMEIRIM,Amazônia
 668626398 ,14508d6a-929d-3dab-a6dd-a03e48f884a3,   -1.404000 ,  -52.721000 ,2018-10-31 17:10:00,Brasil,PARÁ,ALMEIRIM,Amazônia
 668626397 ,b7a09f94-1c6d-3ec0-86f3-9453c7839cb5,   -1.406000 ,  -52.730000 ,2018-10-31 17:10:00,Brasil,PARÁ,ALMEIRIM,Amazônia
 668626396 ,3ab52fb8-b4e6-3fdc-a9c4-94e342206566,   -1.424000 ,  -52.727000 ,2018-10-31 17:10:00,Brasil,PARÁ,ALMEIRIM,Amazônia
 668626395 ,1eecced4-836b-31ad-ae21-92ee490216c0,   -1.435000 ,  -52.735000 ,2018-10-31 17:10:00,Brasil,PARÁ,ALMEIRIM,Amazônia
 668626394 ,ad02e8d4-54f3-3ddd-87d5-92a103ccf5f7,   -1.438000 ,  -52.822000 ,2018-10-31 17:10:00,Brasil,PARÁ,ALMEIRIM,Amazônia
 668626393 ,1ff93f0d-eda4-31ee-902a-d1f794b660ca,   -1.439000 ,  -52.831000 ,2018-10-31 17:10:00,Brasil,PARÁ,ALMEIRIM,Amazônia
 668626392 ,b98183e9-41cc-34f4-8307-191663e71d2d,   -1.447000 ,  -52.820000 ,2018-10-31 17:10:00,Brasil,PARÁ,ALMEIRIM,Amazônia
 668626349 ,a3a6fcc0-2f73-3f85-affc-8c7818106786,   -1.448000 ,  -52.830000 ,2018-10-31 17:10:00,Brasil,PARÁ,ALMEIRIM,Amazônia
 668626348 ,ecb5a238-4883-3104-8e16-d84f90412890,   -1.462000 ,  -51.538000 ,2018-10-31 17:10:00,Brasil,PARÁ,GURUPÁ,Amazônia
 668626347 ,1845d670-f746-3e8d-8ef4-161467c73813,   -1.465000 ,  -52.695000 ,2018-10-31 17:10:00,Brasil,PARÁ,ALMEIRIM,Amazônia
 668626346 ,bf8f98ff-0c9e-3cb2-ac3f-9a39ba5d0f73,   -1.475000 ,  -54.306000 ,2018-10-31 17:10:00,Brasil,PARÁ,MONTE ALEGRE,Amazônia
 668626345 ,58eb1ca8-3baa-31b0-8e38-a416ec1704a5,   -1.509000 ,  -54.285000 ,2018-10-31 17:10:00,Brasil,PARÁ,MONTE ALEGRE,Amazônia
 668626344 ,d6df4aca-699a-3ef0-b672-dc841bd5c9f3,   -1.511000 ,  -54.294000 ,2018-10-31 17:10:00,Brasil,PARÁ,MONTE ALEGRE,Amazônia
 668626343 ,26315e79-6803-3dec-9b1d-9dac9c8f14d0,   -1.531000 ,  -54.627000 ,2018-10-31 17:10:00,Brasil,PARÁ,ALENQUER,Amazônia
 668626342 ,a4ff0392-781f-3ec4-b923-782d19e9ef61,   -1.544000 ,  -52.804000 ,2018-10-31 17:10:00,Brasil,PARÁ,ALMEIRIM,Amazônia
 668626341 ,cce418a3-25c5-3f0e-b7ff-5ddefec0425a,   -1.569000 ,  -55.349000 ,2018-10-31 17:10:00,Brasil,PARÁ,ÓBIDOS,Amazônia
 668626178 ,14d959a7-ef09-371f-9af9-d1fad6b03a2d,   -2.324000 ,  -57.004000 ,2018-10-31 17:10:00,Brasil,AMAZONAS,NHAMUNDÁ,Amazônia
 668626177 ,33788de5-3134-3698-96b0-35b53855e8a1,   -2.325000 ,  -55.690000 ,2018-10-31 17:10:00,Brasil,PARÁ,SANTARÉM,Amazônia
 668626176 ,ccd444e9-be91-36af-8360-da04a290400b,   -2.356000 ,  -55.646000 ,2018-10-31 17:10:00,Brasil,PARÁ,SANTARÉM,Amazônia
 668626175 ,3a672209-6212-35d6-992b-27d2e12f4d3f,   -2.425000 ,  -53.741000 ,2018-10-31 17:10:00,Brasil,PARÁ,PRAINHA,Amazônia
 668626174 ,d4bd4a44-3353-30d7-9ed6-69297d96c4af,   -2.427000 ,  -55.108000 ,2018-10-31 17:10:00,Brasil,PARÁ,SANTARÉM,Amazônia
 668626173 ,0fd3c500-85e3-3e54-8f5e-40162e489ef6,   -2.428000 ,  -55.118000 ,2018-10-31 17:10:00,Brasil,PARÁ,SANTARÉM,Amazônia
 668626172 ,c0bbee0f-1631-373d-b463-72365c99f0c9,   -2.433000 ,  -53.731000 ,2018-10-31 17:10:00,Brasil,PARÁ,PRAINHA,Amazônia
 668626171 ,0a3799e4-be62-3938-bbd6-b6b310db5cd0,   -2.434000 ,  -53.740000 ,2018-10-31 17:10:00,Brasil,PARÁ,PRAINHA,Amazônia
